p_area,p_tilt,p_azimuth,climate_annual_temperature_c,climate_annual_relative_humidity_pct,climate_annual_total_precipitation_mm,climate_total_total_precipitation_mm,climate_annual_snowfall_mm,climate_total_snowfall_mm,climate_annual_cloud_cover_pct,era5_distance_km,surface_solar_radiation_downwards,surface_solar_radiation_downward_clear_sky,total_sky_direct_solar_radiation_at_surface,toa_incident_solar_radiation,avg_annual_generation
16215,10.0,180.0,17.1645,70.6662,0.8693,10.4319,0.0,0.0,36.63,12.3213,20187498.0,22087102.0,15794396.0,30429750.0,1781.0
14953,10.0,180.0,15.8794,58.8613,1.2258,14.7095,0.0014,0.0172,35.7063,1.9379,19203846.0,21359952.0,15003651.0,29125336.0,2046.6666666666667
14418,5.0,222.0,16.5999,59.0813,1.4655,17.5861,0.0002,0.0018,36.005,11.7656,19015078.0,21143058.0,14882724.0,29040110.0,1381.6666666666667
38578,12.0,180.0,16.5999,59.0813,1.4655,17.5861,0.0002,0.0018,36.005,10.5592,19015078.0,21143058.0,14882724.0,29040110.0,3631.0
22732,5.0,180.0,17.0174,55.0172,1.5356,18.4268,0.0001,0.0017,37.5785,5.2918,18658292.0,20929738.0,14451153.0,28868250.0,594.3333333333334
23048,5.0,180.0,17.0174,55.0172,1.5356,18.4268,0.0001,0.0017,37.5785,5.035,18658292.0,20929738.0,14451153.0,28868250.0,570.3333333333334
41592,15.0,180.0,17.1645,70.6662,0.8693,10.4319,0.0,0.0,36.63,11.6937,20187498.0,22087102.0,15794396.0,30429750.0,4542.0
35353,17.0,180.0,17.3694,54.9158,1.3415,16.0975,0.0022,0.0259,34.0301,10.3224,20201816.0,22398886.0,15915100.0,30351582.0,4780.333333333333
33680,10.0,180.0,16.2799,49.6454,1.156,13.872,0.0334,0.4004,31.6561,9.8368,20409318.0,22635878.0,16105336.0,30351626.0,476.0
40055,10.0,180.0,16.4276,47.1252,1.2168,14.602,0.0712,0.8538,33.2347,15.9863,20547032.0,22529034.0,16388679.0,30272960.0,2585.6666666666665
27073,3.0,165.0,14.8268,69.51,1.3794,16.5526,0.0001,0.0017,44.2588,10.6305,18709116.0,21410718.0,14170359.0,29210248.0,1567.8
15811,34.0,180.0,16.8436,58.3097,1.1865,14.2376,0.0017,0.0198,32.5781,11.0708,20059384.0,22216166.0,15802566.0,30351586.0,1661.871
15125,19.0,135.0,13.6832,37.2223,1.0137,12.1645,0.2691,3.2286,30.494,6.6368,21155370.0,23010674.0,16861070.0,30273002.0,3128.0
50320,10.0,180.0,16.4276,47.1252,1.2168,14.602,0.0712,0.8538,33.2347,15.7557,20547032.0,22529034.0,16388679.0,30272960.0,8030.333333333333
10768,0.0,35.0,17.8484,53.9297,1.6818,20.1821,0.0026,0.0313,32.5333,12.9869,19522244.0,21575174.0,15454976.0,29462236.0,1244.3333333333333
23257,26.0,26.0,17.8484,53.9297,1.6818,20.1821,0.0026,0.0313,32.5333,12.7338,19522244.0,21575174.0,15454976.0,29462236.0,1273.3333333333333
38654,0.0,35.0,17.8484,53.9297,1.6818,20.1821,0.0026,0.0313,32.5333,12.6827,19522244.0,21575174.0,15454976.0,29462236.0,3129.3333333333335
45833,,26.0,17.8484,53.9297,1.6818,20.1821,0.0026,0.0313,32.5333,12.8654,19522244.0,21575174.0,15454976.0,29462236.0,2430.6666666666665
90799,52.0,180.0,18.9288,51.5782,1.0057,12.0687,0.0003,0.0037,31.5857,9.8853,19485518.0,21396966.0,15347540.0,29627990.0,7618.333333333333
44763,,180.0,15.2176,48.6538,1.1279,13.5345,0.0756,0.9074,31.0584,13.8487,20742838.0,22628352.0,16508400.0,30194084.0,6486.333333333333
17979,15.0,180.0,17.1984,54.1363,1.1319,13.5826,0.0008,0.0092,31.6334,7.8542,20367118.0,22277970.0,16162387.0,30273064.0,2218.6666666666665
12202,5.0,180.0,17.3401,61.733,1.2921,15.5051,0.0001,0.0017,35.4702,14.1115,20030850.0,22295978.0,15566540.0,30429744.0,1884.6666666666667
90750,26.0,35.0,18.7116,50.0687,0.9219,11.0631,0.0,0.0005,31.1196,11.3142,19811474.0,21495132.0,15706117.0,29462242.0,8309.0
60535,26.0,38.0,18.1073,47.5545,0.6795,8.1544,0.001,0.0125,29.4426,10.8383,20358890.0,21932730.0,16180801.0,29792000.0,3541.3333333333335
14866,13.0,252.0,17.1645,70.6662,0.8693,10.4319,0.0,0.0,36.63,3.7742,20187498.0,22087102.0,15794396.0,30429750.0,1489.5
36593,52.0,0.0,15.6853,53.0192,1.0213,12.2552,0.0176,0.2108,29.8882,8.8779,20816974.0,22629974.0,16686078.0,30034618.0,1356.3333333333333
13319,7.0,270.0,18.2651,52.7285,1.209,14.5075,0.0004,0.0051,31.6705,9.5876,19631876.0,21500600.0,15526463.0,29462234.0,1199.3333333333333
15853,7.0,270.0,18.2651,52.7285,1.209,14.5075,0.0004,0.0051,31.6705,11.3802,19631876.0,21500600.0,15526463.0,29462234.0,1492.6666666666667
18634,7.0,270.0,17.6115,54.109,1.4998,17.9978,0.0011,0.0136,31.7717,12.2676,19604292.0,21580314.0,15510689.0,29378616.0,1487.0
100190,8.0,153.0,14.5399,67.8618,1.3071,15.6848,0.0001,0.0013,42.7775,3.6752,18744176.0,21305630.0,14268080.0,29125274.0,995.7
33785,20.0,180.0,16.8732,75.5353,0.7745,9.2937,0.0,0.0,41.8214,13.2485,20269012.0,22391928.0,15629881.0,30737334.0,2753.9
145997,,90.0,16.6416,59.3061,1.5178,18.2139,0.0,0.0006,37.8552,16.0352,18766808.0,21002916.0,14570483.0,28954402.0,11073.9
99866,,90.0,16.6416,59.3061,1.5178,18.2139,0.0,0.0006,37.8552,15.9414,18766808.0,21002916.0,14570483.0,28954402.0,11122.8
21513,15.0,180.0,17.1984,54.1363,1.1319,13.5826,0.0008,0.0092,31.6334,2.6329,20367118.0,22277970.0,16162387.0,30273064.0,4712.333333333333
26921,10.0,180.0,17.1984,54.1363,1.1319,13.5826,0.0008,0.0092,31.6334,4.0604,20367118.0,22277970.0,16162387.0,30273064.0,1924.0
3885626,,90.0,18.7651,29.6096,0.3324,3.9882,0.0105,0.1266,26.1083,11.9843,21465946.0,22701742.0,17348538.0,30114634.0,314377.5
6624768,,90.0,18.7651,29.6096,0.3324,3.9882,0.0105,0.1266,26.1083,13.6358,21465946.0,22701742.0,17348538.0,30114634.0,520971.0
19098,4.0,245.0,14.8268,69.51,1.3794,16.5526,0.0001,0.0017,44.2588,6.4786,18709116.0,21410718.0,14170359.0,29210248.0,2357.6666666666665
62369,10.0,180.0,16.2799,49.6454,1.156,13.872,0.0334,0.4004,31.6561,14.1084,20409318.0,22635878.0,16105336.0,30351626.0,0.0
1812763,,180.0,18.0917,33.702,0.3405,4.0862,0.0073,0.0881,26.0742,8.7564,21648954.0,22681224.0,17473954.0,30034586.0,61532.1
145884,,90.0,16.6416,59.3061,1.5178,18.2139,0.0,0.0006,37.8552,16.1852,18766808.0,21002916.0,14570483.0,28954402.0,11094.8
12293,10.0,0.0,17.016,65.3553,0.916,10.9916,0.0002,0.0019,39.5065,14.9994,20458158.0,22561000.0,16021406.0,30737276.0,2329.0
9106113,0.0,180.0,19.155,47.6816,0.689,8.2678,0.0,0.0001,29.6234,12.7622,19984650.0,21588326.0,15879764.0,29627994.0,371277.0
3586333,0.0,0.0,19.155,47.6816,0.689,8.2678,0.0,0.0001,29.6234,14.5893,19984650.0,21588326.0,15879764.0,29627994.0,186712.2
36537,26.0,26.0,19.7534,47.6888,0.6507,7.8088,0.0002,0.0026,29.946,16.6001,19791838.0,21599610.0,15637632.0,29792034.0,4161.0
22981,30.0,180.0,17.7516,54.7821,0.8941,10.7292,0.0,0.0002,32.6236,12.0422,19640094.0,21492536.0,15567952.0,29378622.0,2356.0
605150,0.0,0.0,6.6633,47.3127,0.7672,9.2067,0.2652,3.183,36.4191,12.1947,20139372.0,22617698.0,15315177.0,29125328.0,44165.0
704702,,180.0,6.3606,48.8772,0.9989,11.9872,0.3074,3.6888,36.5251,11.7467,20268434.0,22626270.0,15474680.0,29210300.0,40047.333333333336
117031,0.0,0.0,6.5439,52.5681,1.5959,19.1514,0.5184,6.2202,42.7749,6.8395,18807144.0,22037272.0,13745160.0,28694904.0,11139.6
633315,45.0,60.0,6.6633,47.3127,0.7672,9.2067,0.2652,3.183,36.4191,9.3955,20139372.0,22617698.0,15315177.0,29125328.0,69591.9
919216,0.0,0.0,6.6633,47.3127,0.7672,9.2067,0.2652,3.183,36.4191,6.3539,20139372.0,22617698.0,15315177.0,29125328.0,113664.0
392593,45.0,180.0,10.5412,45.9632,1.0532,12.6381,0.2865,3.4381,43.0519,9.2767,18175506.0,21185398.0,13353252.0,28342948.0,30566.333333333332
266215,0.0,180.0,10.1577,46.4949,1.1242,13.4902,0.2828,3.3935,40.2854,12.3283,19016114.0,21965932.0,14173623.0,28868278.0,20553.333333333332
611223,,90.0,8.8374,51.2848,1.4317,17.1801,0.3834,4.6011,45.8991,12.8275,17951168.0,21223374.0,12954648.0,28074794.0,61372.3
193358,45.0,180.0,9.5208,53.164,1.453,17.4366,0.3903,4.6841,45.0597,3.4612,18082732.0,21219458.0,13099341.0,28253992.0,14404.0
862554,,90.0,9.3744,47.578,1.3204,15.8452,0.4623,5.5481,38.8618,13.7126,19658602.0,22424774.0,14829833.0,29294752.0,73230.8
1446089,,180.0,10.9135,45.5473,1.2399,14.8783,0.3166,3.7998,43.0793,7.129,18524982.0,21340636.0,13736081.0,28431512.0,99919.5
869319,,180.0,8.824,47.7299,1.2815,15.378,0.3722,4.4665,43.0109,3.0881,18899764.0,21787554.0,13952143.0,28694944.0,81190.7
31332,25.0,180.0,8.0123,49.4009,1.4364,17.2369,0.4016,4.8187,41.7939,4.0851,18878830.0,22045130.0,13921827.0,28781786.0,3069.5
32933,25.0,180.0,9.5098,51.2109,1.4543,17.4517,0.4261,5.1128,44.0165,5.383,18321218.0,21343224.0,13319457.0,28342938.0,3208.7
21553,35.0,180.0,9.8492,41.9995,0.9636,11.5635,0.3374,4.0488,39.4795,3.8964,19702288.0,22265938.0,14862151.0,28954464.0,1796.2
35845,,90.0,5.934,52.0089,1.3418,16.1011,0.7721,9.265,45.2908,6.0033,19199542.0,22125510.0,14097875.0,28519720.0,1634.6
342547,,180.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,7.1192,18487398.0,21349100.0,13658605.0,28431510.0,26616.333333333332
37465,25.0,180.0,6.7563,57.488,2.0213,24.2557,0.5951,7.141,46.6939,13.3994,18271818.0,21445220.0,13092425.0,28164584.0,2269.6
65846,25.0,180.0,6.7563,57.488,2.0213,24.2557,0.5951,7.141,46.6939,13.47,18271818.0,21445220.0,13092425.0,28164584.0,2956.6
83625,25.0,180.0,10.5412,45.9632,1.0532,12.6381,0.2865,3.4381,43.0519,13.2715,18175506.0,21185398.0,13353252.0,28342948.0,4398.1
24632,30.0,180.0,6.7708,56.7036,1.9453,23.3435,0.6391,7.6692,45.068,7.9916,18546880.0,21611314.0,13357968.0,28342954.0,866.7
88454,20.0,180.0,11.7416,44.0343,1.0067,12.0805,0.2331,2.7976,39.3705,9.6319,19193838.0,21843262.0,14476453.0,28954430.0,1533.0
46615,0.0,0.0,10.5986,49.5292,1.2516,15.0189,0.2482,2.9787,45.3036,13.9144,17729340.0,20822214.0,12974725.0,28074732.0,3611.4
32529,,135.0,8.8174,49.7615,1.7466,20.9594,0.5014,6.0174,42.7816,7.5598,19257466.0,21945750.0,14307516.0,28694918.0,3363.7
17419,16.0,180.0,5.934,52.0089,1.3418,16.1011,0.7721,9.265,45.2908,5.4598,19199542.0,22125510.0,14097875.0,28519720.0,1655.0
63268,25.0,180.0,10.5412,45.9632,1.0532,12.6381,0.2865,3.4381,43.0519,13.3708,18175506.0,21185398.0,13353252.0,28342948.0,3033.3333333333335
41125,35.0,180.0,4.5627,55.8537,1.6785,20.1418,1.0607,12.7288,46.7951,12.5039,19145410.0,22233414.0,14145988.0,28519708.0,2781.6666666666665
68700,22.0,180.0,10.5412,45.9632,1.0532,12.6381,0.2865,3.4381,43.0519,12.6938,18175506.0,21185398.0,13353252.0,28342948.0,2504.3333333333335
78572,,0.0,8.0123,49.4009,1.4364,17.2369,0.4016,4.8187,41.7939,2.7014,18878830.0,22045130.0,13921827.0,28781786.0,6731.666666666667
60588,0.0,0.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,8.4447,18487398.0,21349100.0,13658605.0,28431510.0,3279.3333333333335
139934,45.0,180.0,9.4322,52.6932,1.4118,16.9412,0.3574,4.2894,45.4833,12.6181,17951034.0,21186126.0,13010631.0,28164554.0,9575.666666666666
30455,0.0,180.0,6.4399,55.6083,2.0691,24.8292,0.7073,8.4873,44.2724,14.8318,18715314.0,21771532.0,13588097.0,28431582.0,2601.6666666666665
116167,45.0,180.0,9.4322,52.6932,1.4118,16.9412,0.3574,4.2894,45.4833,12.5624,17951034.0,21186126.0,13010631.0,28164554.0,4151.0
44352,,180.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,3.805,17943502.0,21063454.0,13125441.0,28253942.0,3479.0
41687,0.0,180.0,10.6864,49.3632,1.2454,14.9453,0.2464,2.9566,44.9878,15.1681,17852470.0,20883784.0,13098936.0,28164552.0,3491.6666666666665
41143,0.0,0.0,6.7891,48.3143,0.9959,11.9514,0.3321,3.9846,36.5044,6.73,20344974.0,22686558.0,15566338.0,29294788.0,4104.0
39604,0.0,0.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,8.2718,18487398.0,21349100.0,13658605.0,28431510.0,3595.19
45954,,0.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,7.9345,18487398.0,21349100.0,13658605.0,28431510.0,3435.0
54159,45.0,180.0,10.4149,47.1681,1.1401,13.6816,0.244,2.9279,44.9583,13.3706,17901312.0,21014614.0,13091940.0,28164590.0,7744.0
27570,,90.0,6.7563,57.488,2.0213,24.2557,0.5951,7.141,46.6939,9.9726,18271818.0,21445220.0,13092425.0,28164584.0,3117.3333333333335
11766,,90.0,6.2515,52.1797,1.4587,17.5047,0.4761,5.7131,37.6005,7.9189,20459670.0,22753374.0,15616980.0,29378612.0,3147.6666666666665
33957,,180.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,10.4011,18487398.0,21349100.0,13658605.0,28431510.0,3586.0
64374,0.0,0.0,5.1208,48.6384,1.0599,12.7187,0.3893,4.6716,37.5581,3.9492,20148286.0,22777306.0,15100787.0,29125356.0,5755.333333333333
112581,0.0,0.0,12.8152,46.0764,1.2038,14.4458,0.2228,2.6742,39.8217,13.0519,18974586.0,21659250.0,14271975.0,29210326.0,6490.333333333333
86256,0.0,0.0,10.3818,44.4124,1.1264,13.5168,0.3498,4.1982,42.358,14.9467,18378884.0,21360838.0,13578089.0,28431518.0,2886.6666666666665
1033880,,180.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,3.5983,18487398.0,21349100.0,13658605.0,28431510.0,187655.8
32851,,0.0,10.1298,48.2663,1.0629,12.7554,0.246,2.9517,45.041,12.1562,17856992.0,21042780.0,12982439.0,28164470.0,3336.0
33878,,0.0,6.3606,48.8772,0.9989,11.9872,0.3074,3.6888,36.5251,11.3634,20268434.0,22626270.0,15474680.0,29210300.0,3818.0
23503,,180.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,13.2158,18487398.0,21349100.0,13658605.0,28431510.0,3228.723333333334
32288,,0.0,8.5432,47.5151,1.2255,14.7065,0.5199,6.2394,42.3434,13.0343,19079558.0,22018426.0,14072583.0,28607486.0,3291.0
15386,,180.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,13.0547,18487398.0,21349100.0,13658605.0,28431510.0,3228.0
33356,,180.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,13.1956,18487398.0,21349100.0,13658605.0,28431510.0,3458.3333333333335
31011,,180.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,2.8862,17943502.0,21063454.0,13125441.0,28253942.0,3204.6666666666665
74441,,180.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,11.6913,18487398.0,21349100.0,13658605.0,28431510.0,3397.6666666666665
817086,,180.0,8.0123,49.4009,1.4364,17.2369,0.4016,4.8187,41.7939,15.0624,18878830.0,22045130.0,13921827.0,28781786.0,145599.2
40947,,180.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,5.1892,17943502.0,21063454.0,13125441.0,28253942.0,4440.666666666667
27287,30.0,180.0,8.8174,49.7615,1.7466,20.9594,0.5014,6.0174,42.7816,8.7968,19257466.0,21945750.0,14307516.0,28694918.0,2753.6666666666665
32663,0.0,0.0,9.3354,47.3569,1.7062,20.4746,0.477,5.7239,41.4221,14.8566,19413998.0,21897164.0,14628137.0,28694912.0,3653.0
21977,,180.0,1.053,59.5247,1.5967,19.1602,0.943,11.3157,47.2852,9.3822,19034766.0,22294664.0,13595460.0,28342940.0,2248.6666666666665
21593,,180.0,1.7814,60.5027,1.507,18.0837,0.9519,11.4228,49.2965,7.7236,18875634.0,21926254.0,13427593.0,28074758.0,2366.0
35301,0.0,0.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,8.0241,18487398.0,21349100.0,13658605.0,28431510.0,3323.3333333333335
36949,0.0,0.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,7.9053,18487398.0,21349100.0,13658605.0,28431510.0,3493.0
33620,0.0,0.0,10.8372,48.3365,1.2323,14.7877,0.2465,2.9579,44.4878,10.5584,18058934.0,21003362.0,13311664.0,28254014.0,3018.6666666666665
62550,,60.0,10.4149,47.1681,1.1401,13.6816,0.244,2.9279,44.9583,13.216,17901312.0,21014614.0,13091940.0,28164590.0,2155.3333333333335
30876,52.0,180.0,2.0645,56.4381,1.4152,16.9822,0.6323,7.5873,42.2813,7.8294,19893540.0,22634696.0,14959370.0,28868296.0,3780.6666666666665
34405,52.0,180.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,3.2214,17943502.0,21063454.0,13125441.0,28253942.0,2995.6666666666665
41573,52.0,0.0,10.4149,47.1681,1.1401,13.6816,0.244,2.9279,44.9583,8.3036,17901312.0,21014614.0,13091940.0,28164590.0,3078.3333333333335
42773,52.0,180.0,6.3606,48.8772,0.9989,11.9872,0.3074,3.6888,36.5251,11.8854,20268434.0,22626270.0,15474680.0,29210300.0,3666.3333333333335
33999,52.0,180.0,6.5287,49.4715,1.4149,16.9793,0.4654,5.5853,39.8371,4.9913,19249838.0,22251998.0,14390560.0,28868316.0,3900.6666666666665
18000,45.0,180.0,6.7708,56.7036,1.9453,23.3435,0.6391,7.6692,45.068,17.057,18546880.0,21611314.0,13357968.0,28342954.0,2139.6666666666665
42564,52.0,180.0,6.3606,48.8772,0.9989,11.9872,0.3074,3.6888,36.5251,14.3856,20268434.0,22626270.0,15474680.0,29210300.0,3860.0
41696,52.0,180.0,6.7701,45.8612,0.8527,10.2326,0.2981,3.5773,35.8409,11.088,20255330.0,22540754.0,15489642.0,29210366.0,3942.3333333333335
41520,52.0,180.0,12.6435,43.9916,0.9502,11.4028,0.1864,2.2364,39.7602,4.4568,19208812.0,21642146.0,14523865.0,28954474.0,3883.0
97071,0.0,180.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,7.7165,17943502.0,21063454.0,13125441.0,28253942.0,9974.666666666666
109379,50.0,90.0,10.5412,45.9632,1.0532,12.6381,0.2865,3.4381,43.0519,13.4797,18175506.0,21185398.0,13353252.0,28342948.0,11674.333333333334
31606,52.0,0.0,10.3818,44.4124,1.1264,13.5168,0.3498,4.1982,42.358,7.0387,18378884.0,21360838.0,13578089.0,28431518.0,3805.3333333333335
87183,,180.0,1.5384,59.608,2.1248,25.4971,1.3376,16.0508,47.4992,10.7458,19340502.0,22471538.0,14169843.0,28607552.0,10948.666666666666
31427,52.0,0.0,9.3061,49.8269,1.4694,17.6323,0.4995,5.9939,43.3435,9.9845,18476570.0,21512742.0,13547771.0,28431620.0,3402.0
31828,52.0,0.0,10.3818,44.4124,1.1264,13.5168,0.3498,4.1982,42.358,7.2231,18378884.0,21360838.0,13578089.0,28431518.0,3747.6666666666665
32215,52.0,0.0,10.3818,44.4124,1.1264,13.5168,0.3498,4.1982,42.358,7.0345,18378884.0,21360838.0,13578089.0,28431518.0,3714.0
31491,52.0,0.0,10.3818,44.4124,1.1264,13.5168,0.3498,4.1982,42.358,7.2126,18378884.0,21360838.0,13578089.0,28431518.0,3640.0
56303,0.0,180.0,1.3459,56.6559,1.4545,17.4538,0.6587,7.9046,42.6133,12.0151,19928856.0,22635502.0,14884159.0,28781800.0,4145.666666666667
246044,20.0,180.0,6.6633,47.3127,0.7672,9.2067,0.2652,3.183,36.4191,12.8233,20139372.0,22617698.0,15315177.0,29125328.0,12788.4
32756,,180.0,10.5412,45.9632,1.0532,12.6381,0.2865,3.4381,43.0519,13.4316,18175506.0,21185398.0,13353252.0,28342948.0,3323.6666666666665
55863,45.0,180.0,9.4322,52.6932,1.4118,16.9412,0.3574,4.2894,45.4833,12.2559,17951034.0,21186126.0,13010631.0,28164554.0,9050.333333333334
41595,,180.0,9.5098,51.2109,1.4543,17.4517,0.4261,5.1128,44.0165,5.5801,18321218.0,21343224.0,13319457.0,28342938.0,3433.3333333333335
128698,52.0,180.0,6.7708,56.7036,1.9453,23.3435,0.6391,7.6692,45.068,11.3903,18546880.0,21611314.0,13357968.0,28342954.0,13226.0
451193,45.0,180.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,9.1892,17943502.0,21063454.0,13125441.0,28253942.0,35187.0
144273,,0.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,8.7141,17943502.0,21063454.0,13125441.0,28253942.0,15694.333333333334
36898,0.0,0.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,8.4508,18487398.0,21349100.0,13658605.0,28431510.0,3099.3
31919,0.0,135.0,10.5986,49.5292,1.2516,15.0189,0.2482,2.9787,45.3036,13.6498,17729340.0,20822214.0,12974725.0,28074732.0,3538.0
39824,,90.0,10.3818,44.4124,1.1264,13.5168,0.3498,4.1982,42.358,11.8169,18378884.0,21360838.0,13578089.0,28431518.0,1169.6
100325,52.0,180.0,10.5412,45.9632,1.0532,12.6381,0.2865,3.4381,43.0519,13.082,18175506.0,21185398.0,13353252.0,28342948.0,6881.0
149385,0.0,0.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,9.015,18487398.0,21349100.0,13658605.0,28431510.0,4612.333333333333
77805,,0.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,8.5511,18487398.0,21349100.0,13658605.0,28431510.0,3561.6666666666665
23770,,60.0,9.4322,52.6932,1.4118,16.9412,0.3574,4.2894,45.4833,12.3657,17951034.0,21186126.0,13010631.0,28164554.0,2454.0
42829,0.0,180.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,3.382,17943502.0,21063454.0,13125441.0,28253942.0,3071.0
38571,0.0,180.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,2.0678,17943502.0,21063454.0,13125441.0,28253942.0,3024.0
35183,0.0,0.0,10.3818,44.4124,1.1264,13.5168,0.3498,4.1982,42.358,15.4474,18378884.0,21360838.0,13578089.0,28431518.0,3490.0
33360,,180.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,11.409,18487398.0,21349100.0,13658605.0,28431510.0,3646.0
70286,,180.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,10.9981,18487398.0,21349100.0,13658605.0,28431510.0,2760.6666666666665
6745897,,180.0,11.7416,44.0343,1.0067,12.0805,0.2331,2.7976,39.3705,9.1021,19193838.0,21843262.0,14476453.0,28954430.0,411565.1
33374,52.0,180.0,5.934,52.0089,1.3418,16.1011,0.7721,9.265,45.2908,6.2193,19199542.0,22125510.0,14097875.0,28519720.0,3101.0
30367,0.0,180.0,5.934,52.0089,1.3418,16.1011,0.7721,9.265,45.2908,6.1279,19199542.0,22125510.0,14097875.0,28519720.0,2857.3333333333335
542747,60.0,0.0,8.8374,51.2848,1.4317,17.1801,0.3834,4.6011,45.8991,10.4557,17951168.0,21223374.0,12954648.0,28074794.0,27310.5
5223814,52.0,180.0,11.7416,44.0343,1.0067,12.0805,0.2331,2.7976,39.3705,13.3928,19193838.0,21843262.0,14476453.0,28954430.0,332716.2
10814,0.0,180.0,10.6864,49.3632,1.2454,14.9453,0.2464,2.9566,44.9878,12.8763,17852470.0,20883784.0,13098936.0,28164552.0,3519.0
10320,0.0,180.0,10.6864,49.3632,1.2454,14.9453,0.2464,2.9566,44.9878,12.7658,17852470.0,20883784.0,13098936.0,28164552.0,3584.0
49210,0.0,180.0,10.6864,49.3632,1.2454,14.9453,0.2464,2.9566,44.9878,12.535,17852470.0,20883784.0,13098936.0,28164552.0,1738.3333333333333
140743,0.0,180.0,10.6864,49.3632,1.2454,14.9453,0.2464,2.9566,44.9878,15.1067,17852470.0,20883784.0,13098936.0,28164552.0,3689.0
35236,0.0,180.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,6.4259,17943502.0,21063454.0,13125441.0,28253942.0,3231.6666666666665
56385,0.0,180.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,7.7155,17943502.0,21063454.0,13125441.0,28253942.0,3635.0
13507,0.0,180.0,6.4242,50.3318,1.2604,15.1248,0.6939,8.3268,45.0218,12.191,19149058.0,22078010.0,14075291.0,28519734.0,1525.0
28730,0.0,180.0,6.4242,50.3318,1.2604,15.1248,0.6939,8.3268,45.0218,12.3063,19149058.0,22078010.0,14075291.0,28519734.0,2994.3333333333335
37092,0.0,180.0,10.8991,47.8322,1.2056,14.4678,0.2336,2.8038,44.4679,8.0468,18113884.0,21030430.0,13371435.0,28253926.0,2507.0
37423,0.0,180.0,10.8991,47.8322,1.2056,14.4678,0.2336,2.8038,44.4679,8.2361,18113884.0,21030430.0,13371435.0,28253926.0,2584.3333333333335
16262,0.0,180.0,10.8991,47.8322,1.2056,14.4678,0.2336,2.8038,44.4679,8.3803,18113884.0,21030430.0,13371435.0,28253926.0,1328.3333333333333
43267,52.0,180.0,8.6633,46.782,1.3954,16.7447,0.5217,6.2604,37.6529,12.5325,20314094.0,22537358.0,15600140.0,29294760.0,3599.6666666666665
50213,60.0,90.0,8.6633,46.782,1.3954,16.7447,0.5217,6.2604,37.6529,9.2302,20314094.0,22537358.0,15600140.0,29294760.0,4169.5
127377,60.0,180.0,6.8075,49.7835,1.4553,17.4635,0.7396,8.8756,38.6693,17.1122,20089512.0,22592342.0,15261799.0,29210302.0,7394.5
78503,20.0,0.0,4.5627,55.8537,1.6785,20.1418,1.0607,12.7288,46.7951,4.1724,19145410.0,22233414.0,14145988.0,28519708.0,3390.6
5232720,,180.0,9.5011,46.4928,1.1384,13.6613,0.3096,3.7156,41.5126,12.9772,18963146.0,21921164.0,14014512.0,28781826.0,294615.3333333333
1719303,,90.0,10.3686,45.294,1.3328,15.9934,0.3756,4.5068,42.9526,13.8828,18487398.0,21349100.0,13658605.0,28431510.0,138651.33333333334
99859,0.0,180.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,4.7317,17943502.0,21063454.0,13125441.0,28253942.0,8603.666666666666
43181,0.0,180.0,10.485,47.5544,1.0433,12.5192,0.2499,2.9987,44.2505,6.5604,17943502.0,21063454.0,13125441.0,28253942.0,4412.0
157113,52.0,180.0,9.0211,46.0781,1.014,12.1675,0.363,4.3556,42.2238,9.5721,19215282.0,22223844.0,14240052.0,28781816.0,14432.666666666666
