era5_latitude,era5_longitude,climate_annual_temperature_c,climate_m01_temperature_c,climate_m02_temperature_c,climate_m03_temperature_c,climate_m04_temperature_c,climate_m05_temperature_c,climate_m06_temperature_c,climate_m07_temperature_c,climate_m08_temperature_c,climate_m09_temperature_c,climate_m10_temperature_c,climate_m11_temperature_c,climate_m12_temperature_c,climate_annual_relative_humidity_pct,climate_m01_relative_humidity_pct,climate_m02_relative_humidity_pct,climate_m03_relative_humidity_pct,climate_m04_relative_humidity_pct,climate_m05_relative_humidity_pct,climate_m06_relative_humidity_pct,climate_m07_relative_humidity_pct,climate_m08_relative_humidity_pct,climate_m09_relative_humidity_pct,climate_m10_relative_humidity_pct,climate_m11_relative_humidity_pct,climate_m12_relative_humidity_pct,climate_annual_total_precipitation_mm,climate_total_total_precipitation_mm,climate_m01_total_precipitation_mm,climate_m01_total_total_precipitation_mm,climate_m02_total_precipitation_mm,climate_m02_total_total_precipitation_mm,climate_m03_total_precipitation_mm,climate_m03_total_total_precipitation_mm,climate_m04_total_precipitation_mm,climate_m04_total_total_precipitation_mm,climate_m05_total_precipitation_mm,climate_m05_total_total_precipitation_mm,climate_m06_total_precipitation_mm,climate_m06_total_total_precipitation_mm,climate_m07_total_precipitation_mm,climate_m07_total_total_precipitation_mm,climate_m08_total_precipitation_mm,climate_m08_total_total_precipitation_mm,climate_m09_total_precipitation_mm,climate_m09_total_total_precipitation_mm,climate_m10_total_precipitation_mm,climate_m10_total_total_precipitation_mm,climate_m11_total_precipitation_mm,climate_m11_total_total_precipitation_mm,climate_m12_total_precipitation_mm,climate_m12_total_total_precipitation_mm,climate_annual_snowfall_mm,climate_total_snowfall_mm,climate_m01_snowfall_mm,climate_m01_total_snowfall_mm,climate_m02_snowfall_mm,climate_m02_total_snowfall_mm,climate_m03_snowfall_mm,climate_m03_total_snowfall_mm,climate_m04_snowfall_mm,climate_m04_total_snowfall_mm,climate_m05_snowfall_mm,climate_m05_total_snowfall_mm,climate_m06_snowfall_mm,climate_m06_total_snowfall_mm,climate_m07_snowfall_mm,climate_m07_total_snowfall_mm,climate_m08_snowfall_mm,climate_m08_total_snowfall_mm,climate_m09_snowfall_mm,climate_m09_total_snowfall_mm,climate_m10_snowfall_mm,climate_m10_total_snowfall_mm,climate_m11_snowfall_mm,climate_m11_total_snowfall_mm,climate_m12_snowfall_mm,climate_m12_total_snowfall_mm,climate_annual_cloud_cover_pct,climate_m01_cloud_cover_pct,climate_m02_cloud_cover_pct,climate_m03_cloud_cover_pct,climate_m04_cloud_cover_pct,climate_m05_cloud_cover_pct,climate_m06_cloud_cover_pct,climate_m07_cloud_cover_pct,climate_m08_cloud_cover_pct,climate_m09_cloud_cover_pct,climate_m10_cloud_cover_pct,climate_m11_cloud_cover_pct,climate_m12_cloud_cover_pct,era5_lat_idx,era5_lon_idx
27.25,-80.75,23.4846,17.9814,19.1603,20.789,23.1387,25.3787,26.966,27.6757,27.6857,26.9367,24.9627,21.7302,19.41,73.11,71.2759,70.548,66.8841,66.7144,69.2282,76.6614,76.9766,78.4219,79.1999,74.7127,72.8193,73.8773,2.8556,34.2673,1.6185,48.5554,1.5902,47.7057,1.8404,55.212,1.884,56.5205,2.6515,79.546,5.0826,152.4792,4.3119,129.3583,4.8957,146.8716,4.965,148.9487,2.8777,86.3314,1.3605,40.8154,1.1891,35.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0776,51.181,46.2797,45.5994,44.4972,44.1239,62.2976,63.3937,65.1782,65.4041,51.6285,47.4332,49.9146,89,177
30.5,-81.5,20.6136,12.8477,14.2331,16.7241,19.981,23.5557,26.1308,27.2239,27.0038,25.698,22.074,17.5239,14.3676,75.1217,72.7017,72.2752,69.4214,69.7527,71.6432,78.1056,79.352,81.2319,80.0087,76.1355,75.0286,75.8043,3.0173,36.2075,2.3486,70.4584,2.3989,71.9681,2.5093,75.2783,2.0225,60.6737,2.1127,63.3812,4.4035,132.1049,3.8434,115.3011,4.965,148.9506,4.9777,149.3301,2.8364,85.0935,1.6676,50.0288,2.1219,63.6578,0.0,0.0004,0.0001,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.01,53.3322,55.4145,54.2501,49.5135,46.2533,45.5244,57.3543,58.2329,60.9323,58.6313,48.47,49.763,55.6464,76,174
30.0,-82.75,20.5125,12.2238,14.1052,17.0036,20.3512,24.1413,26.3625,27.2623,27.0121,25.7257,21.6935,16.6899,13.5787,69.8162,69.1943,67.7583,63.3048,62.7367,63.4086,73.1533,74.9252,77.2115,74.5452,70.3799,69.4976,71.6795,2.9294,35.1525,2.8831,86.4925,2.4857,74.5697,2.9836,89.5081,2.0224,60.6709,2.0501,61.5025,4.4781,134.3422,4.2907,128.7212,4.6594,139.782,3.667,110.0101,1.8994,56.982,1.4763,44.2896,2.2568,67.7032,0.0,0.0005,0.0002,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0105,52.9749,54.646,53.3493,49.6385,46.9782,45.4275,57.8635,61.1337,61.7758,57.525,46.689,46.7945,53.8784,78,169
30.0,-81.75,20.6322,12.8653,14.5491,17.1409,20.3219,23.7805,26.1543,27.097,26.8719,25.532,21.804,17.22,14.25,73.4322,71.2469,69.9837,66.3169,66.324,68.0741,75.9615,77.5399,80.1041,79.8239,76.2327,74.7003,74.8788,3.0569,36.6827,2.1734,65.2018,2.2934,68.8009,2.4343,73.0286,2.0401,61.204,2.4684,74.0528,4.7955,143.8656,4.7021,141.0618,5.2988,158.9642,4.5813,137.4397,2.4885,74.6546,1.4936,44.8093,1.9132,57.3969,0.0,0.0001,0.0001,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3244,55.2132,54.0692,49.8327,47.4652,46.2904,59.2889,61.0409,63.0249,60.3042,49.8697,50.1641,55.3292,78,173
27.75,-80.75,22.8615,16.7823,18.2113,20.1304,22.6701,25.1455,26.8002,27.426,27.4048,26.571,24.2591,20.7021,18.2349,73.7129,72.3972,70.7961,66.302,66.0284,68.1228,76.2281,77.8077,79.6595,80.6461,76.254,74.7714,75.5418,3.8087,45.7043,1.7203,51.609,1.7293,51.8799,2.0028,60.0843,2.1431,64.2929,3.4207,102.6211,7.6509,229.5265,7.3588,220.7642,7.5111,225.3323,6.2977,188.9305,3.136,94.08,1.4398,43.1929,1.2938,38.8155,0.0,0.0001,0.0001,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3759,53.5279,49.6046,48.2161,46.6424,46.4289,64.0649,65.3227,67.3675,66.8727,53.1066,50.5045,52.8524,87,177
28.25,-81.0,22.5541,16.2082,17.6392,19.6775,22.2586,24.9312,26.7363,27.4051,27.4015,26.5109,23.9674,20.2662,17.6474,72.3061,70.2148,69.1994,64.6307,65.2068,67.1346,75.2138,77.0635,78.6929,79.5304,74.675,72.605,73.5068,3.1505,37.8064,1.7628,52.8831,1.705,51.1503,2.0057,60.1711,1.8044,54.1306,2.5967,77.8999,5.6401,169.2028,5.3792,161.375,5.8447,175.3407,5.4895,164.6843,2.7437,82.3107,1.3359,40.0763,1.4989,44.9677,0.0001,0.0006,0.0006,0.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9726,52.9444,50.0891,47.8334,45.6761,44.8194,61.1373,62.8503,64.8884,63.9538,51.3621,49.9135,52.2038,85,176
28.5,-81.0,22.3488,15.9059,17.298,19.3547,21.9845,24.7244,26.6418,27.3629,27.352,26.435,23.7682,20.0079,17.3504,72.6274,70.507,69.6568,65.3089,65.9046,67.8457,75.4913,77.2469,78.84,79.5325,74.7532,72.7932,73.6485,3.1257,37.5082,1.8016,54.0476,1.8522,55.5658,2.0019,60.0557,1.9264,57.7917,2.5633,76.9005,5.5186,165.5579,5.1046,153.1372,5.8465,175.3941,5.2511,157.5317,2.6647,79.9408,1.3752,41.255,1.6023,48.068,0.0001,0.0007,0.0007,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2765,53.5294,50.9831,48.1892,46.353,45.4244,60.996,62.7265,64.721,63.5849,51.687,50.489,52.6347,84,176
27.5,-82.0,22.6657,16.3294,17.8866,19.9918,22.8206,25.5335,26.7462,27.0375,27.0685,26.3895,24.0874,20.3092,17.7886,70.8172,69.4682,67.885,62.8917,61.403,62.4884,74.4125,78.1444,79.5579,79.0972,72.2686,70.2631,71.926,3.3724,40.4683,1.8933,56.798,1.6919,50.7584,1.8159,54.4777,1.9036,57.107,2.7111,81.3332,6.8062,204.1855,6.69,200.6989,6.5721,197.1626,5.5281,165.844,2.0672,62.0155,1.348,40.4406,1.4409,43.2281,0.0,0.0003,0.0003,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.9104,51.2746,47.7541,45.9378,44.7426,43.8104,61.6801,65.9127,66.426,63.4681,49.072,45.3507,49.4952,88,172
30.75,-87.25,19.3478,10.414,12.5306,15.7616,19.2356,23.2901,26.2217,26.9584,26.637,24.8575,20.0665,14.6197,11.5812,73.1316,71.5051,70.4442,68.2066,68.7609,70.4095,75.1502,79.1716,80.2896,76.494,71.4231,71.4569,74.2673,4.0299,48.3588,3.7764,113.2927,4.0469,121.4056,4.0847,122.5405,3.5771,107.3132,3.0318,90.9538,4.8369,145.1073,5.624,168.7202,5.3488,160.4633,4.1898,125.6943,2.8877,86.6308,3.2439,97.3167,3.7108,111.3253,0.003,0.0365,0.0057,0.1702,0.0211,0.6337,0.0088,0.2627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0277,53.0458,56.5044,56.6338,53.6961,50.6218,49.8222,55.9397,60.3936,59.2726,49.9475,41.8476,45.222,56.6485,75,151
27.5,-82.25,22.6856,16.2456,17.7439,19.8193,22.6612,25.5032,26.9683,27.2903,27.3208,26.5803,24.1363,20.2303,17.7278,71.353,70.5802,69.3531,64.8989,63.4884,63.9257,73.9977,77.3814,78.7047,78.2445,72.141,70.8764,72.6436,3.2531,39.0377,1.9642,58.9247,1.6264,48.7909,1.8142,54.4252,1.8311,54.9326,2.4649,73.9479,6.392,191.7591,6.2098,186.2946,6.3455,190.3648,5.4084,162.2524,2.1021,63.0627,1.3777,41.3313,1.5015,45.0439,0.0,0.0003,0.0003,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1545,51.0917,47.3262,45.2613,43.9419,42.5028,60.6808,65.7426,65.5852,62.3788,48.0839,44.2015,49.0578,88,171
29.0,-81.25,21.8133,14.9296,16.4244,18.6583,21.506,24.5109,26.5416,27.2608,27.1931,26.1219,23.1173,19.1225,16.3737,73.0489,71.4697,70.1923,65.8973,65.9635,67.4557,75.1925,77.6229,79.3191,79.6673,75.4018,73.953,74.4514,3.2491,38.9892,1.8692,56.0751,1.9526,58.5785,2.0267,60.8015,2.1092,63.2753,2.7369,82.1075,5.5571,166.7137,5.6948,170.845,6.2213,186.6398,5.1149,153.4462,2.571,77.1294,1.3292,39.8769,1.8063,54.1878,0.0001,0.0012,0.0012,0.0358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7876,54.2644,52.2262,48.7777,47.1907,46.403,61.2858,63.4352,65.5234,62.8013,51.302,50.6266,53.6148,82,175
29.5,-81.75,21.2097,13.694,15.3685,17.8699,20.9597,24.2752,26.455,27.2636,27.0896,25.9209,22.46,18.0365,15.1228,72.5323,70.9671,69.6387,65.6007,65.4393,66.643,74.8206,76.8069,79.3243,78.7236,74.8769,73.5216,74.0243,2.8662,34.3941,2.0934,62.8014,2.1447,64.3406,2.2397,67.1921,1.9312,57.9367,2.2738,68.2144,4.4851,134.5539,4.8,144.001,4.922,147.6612,4.0796,122.3869,2.2807,68.4223,1.3196,39.587,1.8242,54.7266,0.0,0.0003,0.0003,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3339,54.6588,53.0022,49.4111,47.6867,46.1179,60.0094,62.5465,63.9246,60.6441,49.735,50.0301,54.2408,80,173
30.0,-82.25,20.456,12.4549,14.2602,17.0168,20.3022,23.8892,26.1037,27.0216,26.7586,25.4616,21.58,16.823,13.8005,71.6136,70.2005,68.8131,64.609,63.9526,65.3491,74.7002,76.3781,79.0135,77.3817,73.5349,72.1167,73.3135,2.9721,35.6647,2.5726,77.178,2.4424,73.2708,2.7082,81.2454,2.0756,62.2692,2.4026,72.0768,4.7165,141.4948,4.3145,129.4346,4.9708,149.1241,3.9009,117.0273,2.0633,61.8992,1.4345,43.0355,2.0628,61.8849,0.0,0.0001,0.0001,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,54.0034,54.8959,53.8258,49.9713,47.6196,46.2629,59.5424,61.8368,63.0386,59.3904,48.4971,48.5111,54.6486,78,171
31.0,-85.5,19.473,10.2897,12.3694,15.7524,19.2315,23.5316,26.4079,27.3023,26.992,25.3399,20.2855,14.7278,11.4456,69.0119,68.4068,66.9635,63.9931,64.5018,65.2265,71.4237,74.4969,75.3211,70.5095,67.9151,67.9456,71.4385,3.3262,39.9149,3.5345,106.0352,3.8112,114.336,3.6354,109.0612,2.6896,80.6875,2.1962,65.8875,3.7808,113.4243,4.1752,125.2556,4.3354,130.0621,3.2258,96.7731,2.4336,73.0066,2.6348,79.0434,3.4625,103.8752,0.0023,0.0275,0.0038,0.1144,0.0185,0.5536,0.0028,0.0849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0734,52.6028,56.0783,56.1092,52.9896,49.3092,48.6207,55.4185,58.8165,58.8437,50.6559,43.208,45.2954,55.889,74,158
28.5,-82.25,21.9201,14.836,16.4356,18.8278,21.8169,24.9427,26.7177,27.2182,27.1883,26.3574,23.3275,19.0647,16.3079,70.19,69.3736,68.3604,63.3138,62.6684,63.5562,72.9615,75.9472,77.6343,76.1058,71.038,69.738,71.5834,2.9383,35.2595,2.0028,60.0834,2.0255,60.7643,2.0543,61.6302,1.9746,59.2365,2.257,67.7109,4.8946,146.8391,5.1033,153.0991,5.4752,164.257,4.3809,131.4259,1.8732,56.1953,1.3165,39.4936,1.9017,57.0507,0.0001,0.0008,0.0008,0.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8806,52.7937,50.0427,47.3995,45.7926,43.5412,59.521,64.6654,64.8812,60.5776,48.2818,46.3315,50.7395,84,171
27.75,-81.75,22.6515,16.1588,17.7413,19.9082,22.706,25.493,26.8748,27.2583,27.3065,26.5257,24.0715,20.1733,17.6005,70.8121,69.8983,68.2748,63.0391,62.0853,62.8735,73.6565,77.1524,78.3934,78.3814,72.421,71.1255,72.4442,3.1088,37.3051,1.8667,56.0017,1.7105,51.3153,1.8765,56.2954,1.8294,54.882,2.5002,75.0046,5.9185,177.5551,5.9654,178.9608,5.8447,175.3407,4.991,149.7288,2.1099,63.2963,1.2856,38.5666,1.4069,42.2068,0.0,0.0004,0.0004,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0801,51.5877,48.5736,46.5884,45.2335,44.2296,61.4114,64.7758,65.5579,63.0884,49.2959,46.4408,50.1787,87,173
29.0,-82.75,21.751,14.4226,15.509,17.8619,21.1529,24.5558,26.8205,27.6951,27.622,26.612,23.4676,19.1649,16.1281,75.6373,75.1062,75.976,73.9103,72.7052,72.6943,77.9192,78.5941,79.4387,77.7507,74.0603,73.6014,75.8908,3.1066,37.2795,2.5553,76.6592,2.5878,77.6329,2.5192,75.5758,2.1171,63.5138,2.0846,62.5381,4.6432,139.2975,4.9033,147.1004,5.8299,174.8981,4.2229,126.6861,1.9272,57.8146,1.4995,44.9839,2.3895,71.6839,0.0,0.0004,0.0004,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0893,52.0621,49.0437,45.9611,42.8897,39.6232,55.1386,62.5774,60.8882,55.745,43.8354,43.4877,49.82,82,169
30.75,-85.0,19.6595,10.6581,12.7151,16.0248,19.4832,23.6741,26.4292,27.2215,26.9635,25.3829,20.4923,15.052,11.8173,70.7372,70.3116,68.5798,65.3953,65.4965,66.1481,72.9494,76.4382,77.277,72.7742,70.2831,69.943,73.2503,3.2754,39.3043,3.3052,99.1554,3.5869,107.6078,3.7862,113.5864,2.6158,78.475,2.1465,64.394,4.0899,122.6959,4.2662,127.9869,4.4331,132.9918,3.3604,100.811,2.4138,72.4144,2.3533,70.5986,2.947,88.4113,0.0008,0.0099,0.0022,0.0672,0.0066,0.1974,0.0009,0.0262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0067,52.5067,55.7635,55.3572,52.3386,48.688,47.9162,55.3072,59.1761,59.4628,51.6457,43.602,45.2171,55.6062,75,160
26.25,-81.0,23.9494,18.7279,20.1379,21.8392,24.2202,26.1875,27.03,27.4483,27.4633,26.8752,25.191,22.1852,20.0875,70.5794,67.7196,65.9329,61.1305,60.4314,63.6944,76.0178,77.2668,78.7907,79.6996,74.6585,70.6337,70.9774,3.5838,43.0058,1.3304,39.9132,1.4258,42.7742,1.5637,46.9112,1.9076,57.2271,3.4421,103.2619,7.7146,231.4377,6.8808,206.4247,7.1126,213.377,6.288,188.6406,3.093,92.7896,1.2082,36.2453,1.039,31.1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1036,49.2348,44.1586,43.5802,43.7056,45.0071,64.8557,65.5914,67.0532,66.5651,52.8903,46.3866,48.2147,93,176
26.5,-81.0,23.8782,18.4414,19.9404,21.6812,24.1103,26.1638,27.1128,27.5597,27.5934,26.9358,25.1746,22.0027,19.8222,70.0893,67.8498,65.5852,60.9623,60.0773,63.1533,74.8542,76.1221,77.638,79.0551,73.9456,70.7191,71.1098,3.3122,39.7469,1.395,41.8501,1.4019,42.058,1.688,50.6392,1.8401,55.2015,3.2736,98.2094,7.0532,211.5955,5.9139,177.4158,6.3148,189.4436,5.6933,170.7993,2.9152,87.4548,1.204,36.1204,1.0539,31.6181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1693,50.0934,44.9819,44.4714,44.1561,44.5196,63.8576,64.9986,66.5033,66.0349,52.5983,46.6821,49.135,92,176
26.5,-81.5,23.6723,18.0333,19.5536,21.3976,23.9013,26.1587,27.1246,27.4828,27.4713,26.8496,24.9691,21.6872,19.4386,70.0412,67.6897,65.8856,61.3311,60.7226,62.7805,74.5845,76.5529,78.3095,78.9441,73.2657,69.695,70.7327,3.3709,40.4511,1.4912,44.735,1.3451,40.3519,1.5669,47.0066,1.9586,58.7578,2.9451,88.3541,7.077,212.3089,6.6525,199.5735,6.4233,192.6994,5.9173,177.5188,2.7246,81.7366,1.2366,37.0989,1.1131,33.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4868,49.2111,44.4062,43.4747,43.3093,43.3671,63.247,65.9497,67.3079,65.7698,51.2453,44.7191,47.8342,92,174
27.5,-80.75,23.0781,17.173,18.6002,20.4522,22.9444,25.2887,26.8287,27.4637,27.43,26.6434,24.479,21.0242,18.6101,72.3256,70.3729,68.8557,64.524,64.2771,66.9601,75.7697,76.9402,78.9135,79.8754,74.9394,72.8731,73.6061,3.3529,40.2353,1.6119,48.358,1.6134,48.4009,1.8804,56.4117,2.0421,61.2621,3.096,92.8802,6.5589,196.7678,5.9401,178.2017,6.2869,188.6082,5.6202,168.6058,3.0219,90.6582,1.3583,40.7476,1.2052,36.1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6281,52.4759,48.2986,47.5434,46.4713,46.158,63.5674,64.5207,66.3982,66.3609,52.764,49.3642,51.6146,88,177
30.25,-85.5,20.1455,11.6194,13.4855,16.4487,19.731,23.6853,26.5551,27.3996,27.2008,25.6815,21.2079,15.917,12.8145,75.1834,72.5658,72.0482,71.1774,72.4498,74.164,78.225,80.6583,81.0541,77.8005,73.8787,72.9952,75.1834,3.6686,44.0232,3.6759,110.2772,3.8574,115.7217,4.0498,121.4933,2.8045,84.136,2.2973,68.9201,4.5617,136.8523,5.0401,151.2032,5.463,163.8889,4.1039,123.1155,2.7113,81.3398,2.3124,69.3712,3.1459,94.3756,0.0002,0.003,0.0023,0.0677,0.0001,0.0029,0.0004,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0057,51.3621,54.4048,53.1824,50.6316,47.4195,45.5288,54.3184,60.5351,60.0868,50.9095,41.81,43.3515,54.1667,77,158
29.5,-82.75,20.8191,12.8646,14.6378,17.3257,20.5908,24.2269,26.458,27.2015,26.9897,25.8475,22.1274,17.2965,14.2624,71.2598,70.358,69.3014,65.3453,64.7398,65.4466,74.3561,76.7682,78.8706,76.2694,71.0535,70.1812,72.4278,3.0415,36.4977,2.6342,79.0272,2.394,71.8203,2.787,83.6096,2.1087,63.261,2.2589,67.7681,4.8575,145.7253,4.7259,141.777,5.219,156.5704,3.9563,118.6886,1.8833,56.4976,1.4745,44.2362,2.1983,65.9485,0.0,0.0001,0.0001,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5594,53.6376,51.537,48.5913,46.2843,44.2841,58.0825,63.0329,62.3487,58.0592,46.6332,46.0284,52.1928,80,169
25.5,-80.5,24.5119,19.8053,20.8636,22.1498,24.2637,26.0538,27.4274,28.043,28.073,27.4338,25.85,23.0453,21.1345,74.9754,72.9223,72.7731,69.1569,68.3866,71.4805,78.5324,78.2292,79.4732,81.0845,77.9284,74.6528,75.0853,3.2287,38.7438,1.2529,37.5862,1.322,39.6605,1.4173,42.5186,1.8048,54.143,3.2893,98.6805,6.4603,193.8076,5.1373,154.1195,5.9955,179.8649,6.0143,180.4295,3.5007,105.0205,1.43,42.9001,1.1195,33.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0521,48.4579,43.4891,43.0119,42.7905,45.5655,66.7188,64.1833,65.5458,67.8231,55.3714,46.795,46.8732,96,178
31.0,-87.25,19.2027,10.0585,12.2168,15.5645,19.133,23.2429,26.1877,26.9052,26.6174,24.8592,19.9749,14.4134,11.2584,71.5844,70.6012,69.3285,66.7108,66.9458,68.6449,73.4932,77.8934,78.6571,74.1678,69.3502,70.0228,73.1975,3.8002,45.6028,3.6863,110.5881,3.8972,116.9157,3.9358,118.0725,3.5659,106.9765,2.9891,89.6721,4.4595,133.7852,5.0028,150.0835,4.6399,139.1964,3.6742,110.2257,2.752,82.5615,3.2569,97.7058,3.7433,112.2999,0.004,0.0478,0.0087,0.2608,0.0252,0.7567,0.0112,0.3352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.082,53.1669,56.7665,57.1999,54.306,51.0112,50.5718,56.1193,59.7082,58.2542,49.2697,41.9976,45.5577,57.2405,74,151
30.5,-85.0,19.6593,10.9841,12.9451,16.0777,19.446,23.5788,26.1908,26.8824,26.6345,25.1332,20.5687,15.2988,12.1718,72.0457,70.5835,69.0966,66.4173,66.3567,67.0354,74.9033,78.9693,79.9977,75.7624,71.5142,70.5463,73.3658,3.5617,42.7407,3.3446,100.3389,3.6299,108.8972,3.9711,119.133,2.6767,80.3022,2.2814,68.4414,4.833,144.9909,5.1582,154.7451,5.2752,158.2546,3.7844,113.533,2.5537,76.6125,2.2293,66.8783,3.0031,90.0927,0.0003,0.0034,0.0021,0.0629,0.0004,0.0129,0.0007,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0062,52.7051,55.4873,54.6658,51.8913,48.7274,47.997,56.2527,60.6259,60.6731,52.4543,43.5552,44.9782,55.1534,76,160
30.5,-85.25,19.6265,10.9111,12.889,16.0371,19.4008,23.5097,26.2441,26.9561,26.6801,25.1337,20.4965,15.1853,12.0741,72.3318,70.6527,69.3302,66.7907,66.991,68.1276,75.0943,79.0899,80.0977,75.9096,71.6794,70.7624,73.4565,3.6689,44.027,3.4901,104.7029,3.8253,114.7604,4.0593,121.7785,2.811,84.3287,2.4332,72.9961,4.7688,143.0626,5.2385,157.1541,5.4954,164.8617,3.8572,115.715,2.6336,79.0091,2.3365,70.0951,3.0782,92.3452,0.0003,0.0038,0.0017,0.052,0.0007,0.0196,0.0008,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0186,52.6171,55.3359,54.6366,51.9171,48.8957,48.0692,56.1733,60.6205,60.741,52.0311,43.2081,44.6939,55.0831,76,159
